,Epoch,CLARIFY Test AP,CLARIFY Test ROC,CLARIFY Test AUPRC
95,95,0.9179983273518313,0.9204536489151873,0.9178669205191949
96,96,0.918167332430809,0.9207100591715977,0.9180365841460544
97,97,0.9190346084888719,0.9212163050624589,0.9189070047239142
98,98,0.9206472272534693,0.9222024983563446,0.920524009338483
99,99,0.922470757505567,0.923353057199211,0.9223515229375082
100,100,0.9240867138697122,0.9244970414201185,0.9239704706523766
101,101,0.9256220688898853,0.9254766600920448,0.9255089315931069
102,102,0.9259818312656983,0.9257922419460881,0.9258691639508799
103,103,0.926616181026047,0.9261143984220908,0.9265057962237527
104,104,0.9267803317593092,0.9261538461538463,0.9266709083643996
105,105,0.9271686421179639,0.9266732412886259,0.9270594976358345
106,106,0.9282901901475439,0.9276857330703484,0.9281827183445376
107,107,0.9293945930581186,0.9287836949375412,0.9292882456194522
108,108,0.9297776924508848,0.929059829059829,0.9296712647239779
